faval,fakdm,fakdul,fa01b,fakduk,facu33,fabelu,fakunr,fadato,fadaff,faavdr,faopko,fajour,faggrp,faaccn,faexra,fafrbn,falevn,famade,faagrn,fataxa,facuri,facd12,facd13,facd21,facd22,facd23,facd31,faavd,faopd,fali,favk,fabeln,fakda,fask,fafakt,famnd,facd32,favt,facc,faamou
NOK,N,,,,,0,1,20021120,0,80,O,38,,99999,0,0,0,,0,0,,,,,,,,80,1146,3,588,-4,I,I,900008,10,,,20,0
NOK,J,,,,,0,30,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1146,4,OIL,75,S,S,283417,1,,,20,0
NOK,N,,,,,0,111,20090206,20090226,80,O,213,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1146,5,AME,982,P,X,283752,1,,,20,0
NOK,J,,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,1147,0,FRA,510,M,S,0,0,,,0,0
NOK,J,,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,1147,1,OIL,13,M,S,0,0,,,0,0
NOK,J,,,,,0,30,20051109,20051123,80,O,193,BI,31100,0,0,0,,0,0,NOK,,,X,,,,80,1148,0,FRA,3225,S,S,283608,10,,,20,0
NOK,N,,,,,0,30,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1148,2,FRA,-2741,K,S,903,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,30,20051109,20051123,80,O,193,BI,30100,0,0,0,,0,0,NOK,,,X,,,,80,1148,3,OIL,81,S,S,283608,10,,,20,0
NOK,J,,,,,0,30,20041231,20050118,0,O,60,BK,0,0,0,0,,0,0,,,,,,,,80,1148,4,FRA,-2541,K,S,909,12,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,27,20040322,20040405,80,O,162,BI,31100,0,0,0,,230,0,NOK,,,,,,,80,1149,0,FRA,300,S,S,283418,1,,,20,0
NOK,J,,,,,0,27,20040322,20040405,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1149,1,OIL,8,S,S,283418,1,,,20,0
NOK,N,,,,,0,27,20040322,20040405,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1149,2,FAK,40,S,S,283418,1,,,20,0
NOK,J,,,,,0,27,20040322,20040405,10,O,162,FI,30400,0,0,0,,0,0,NOK,,,,,,,80,1149,3,FOR,250,S,S,283418,1,,,20,0
NOK,N,,,,,0,27,20040322,20040405,80,O,162,AI,30100,0,0,0,,0,0,NOK,,,,,,,80,1149,4,FR1,300,S,S,283418,1,,,20,0
NOK,J,,,,,0,27,20040322,20040405,80,O,162,CI,30200,0,0,0,,0,0,NOK,,,,,,,80,1149,5,SPE,250,S,S,283418,1,,,20,0
NOK,J,,,,,0,72,20040321,20040404,80,O,162,BI,31100,0,0,0,,0,0,NOK,,,,,,,80,1150,0,FRA,4570,S,S,283415,1,,,20,0
NOK,N,,,,,0,72,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1150,2,FAK,40,S,S,283415,1,,,20,0
NOK,N,,,,,0,72,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1150,4,TGI,837,S,S,283415,1,,,20,0
NOK,J,,,,,0,72,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1150,5,OIL,109,S,S,283415,1,,,20,0
NOK,J,,,,,0,72,20040321,20040404,80,O,162,BI,31100,0,0,0,,0,0,NOK,,,,,,,80,1151,0,FRA,2742,S,S,283415,1,,,20,0
NOK,N,,,,,0,72,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1151,2,FAK,40,S,S,283415,1,,,20,0
NOK,N,,,,,0,72,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1151,4,TGI,635,S,S,283415,1,,,20,0
NOK,J,,,,,0,72,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1151,5,OIL,69,S,S,283415,1,,,20,0
NOK,J,,,,,0,27,20040322,20040405,80,O,162,BI,31100,0,0,0,,0,0,NOK,,,X,,,,80,1152,0,FRA,2500,S,S,283418,1,,,20,0
NOK,N,,,,,0,27,20040322,20040405,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,X,,,,80,1152,2,FAK,40,S,S,283418,1,,,20,0
NOK,N,,,,,0,27,20040322,20040405,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,X,,,,80,1152,4,TGI,837,S,S,283418,1,,,20,0
NOK,J,,,,,0,27,20040322,20040405,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,X,,,,80,1152,5,OIL,63,S,S,283418,1,,,20,0
NOK,N,,,,,0,27,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1152,6,FRA,-2125,K,S,903,1,,*AVR*DIREKTE KOSTN.A,20,0
NOK,N,,,,,0,27,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1152,7,FRA,1535,K,S,903,1,,*AVF*FORDELT KOSTN.A,20,0
NOK,J,,,,,0,72,20040321,20040404,80,O,162,BI,31100,0,0,0,,0,0,NOK,,,Y,,,,80,1153,0,FRA,2367,S,S,283416,1,,,20,0
NOK,N,,,,,0,72,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1153,2,FAK,40,S,S,283416,1,,,20,0
NOK,N,,,,,0,72,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1153,4,TGI,635,S,S,283416,1,,,20,0
NOK,J,,,,,0,72,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1153,5,OIL,59,S,S,283416,1,,,20,0
NOK,J,,,,,0,72,20040630,20040714,0,O,0,BK,0,0,0,0,,0,0,,,,,,,,80,1153,6,FRA,-2012,K,S,903,6,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,72,20040321,20040404,80,O,162,BI,31100,0,0,0,,0,0,NOK,,,Y,,,,80,1154,0,FRA,3945,S,S,283416,1,,,20,0
NOK,N,,,,,0,72,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1154,2,FAK,40,S,S,283416,1,,,20,0
NOK,N,,,,,0,72,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1154,4,TGI,837,S,S,283416,1,,,20,0
NOK,J,,,,,0,72,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1154,5,OIL,99,S,S,283416,1,,,20,0
NOK,J,,,,,0,72,20040630,20040714,0,O,0,BK,0,0,0,0,,0,0,,,,,,,,80,1154,6,FRA,-3353,K,S,903,6,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,27,20040322,20040405,80,O,162,BI,31100,0,0,0,,230,0,NOK,,,,,,,80,1155,0,FRA,300,S,S,283418,1,,,20,0
NOK,N,,,,,0,27,20040322,20040405,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1155,2,FAK,40,S,S,283418,1,,,20,0
NOK,J,,,,,0,27,20040322,20040405,10,O,162,FI,30400,0,0,0,,0,0,NOK,,,,,,,80,1155,3,FOR,250,S,S,283418,1,,,20,0
NOK,N,,,,,0,27,20040322,20040405,80,O,162,AI,30100,0,0,0,,0,0,NOK,,,,,,,80,1155,4,FR1,300,S,S,283418,1,,,20,0
NOK,J,,,,,0,27,20040322,20040405,80,O,162,CI,30200,0,0,0,,0,0,NOK,,,,,,,80,1155,5,SPE,250,S,S,283418,1,,,20,0
NOK,J,,,,,0,27,20040322,20040405,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1155,7,OIL,8,S,S,283418,1,,,20,0
DEM,J,J,,,NOK,0,60,20051221,20060104,80,O,196,BI,31100,0,0,0,,0,0,DEM,,,Y,,,,80,1156,0,FRA,500,S,S,283621,12,,,20,0
NOK,J,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,1156,1,OIL,3,M,S,0,0,,,0,0
DEM,J,,,,NOK,0,60,20051221,20060104,80,O,196,FI,30100,0,0,0,,0,0,DEM,,,,,,,80,1156,2,UTL,15,S,S,283621,12,,,20,0
NOK,J,,,,,0,60,20070131,20070125,0,O,0,BK,0,0,0,2,,0,0,,,,,,,,80,1156,3,FRA,-425,K,S,930,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,27,20040322,20040405,80,O,162,BI,31100,0,0,0,,0,0,NOK,,,,,,,80,1157,0,FRA,2500,S,S,283418,1,,,20,0
NOK,J,,,,,0,27,20040322,20040405,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1157,1,OIL,30,S,S,283418,1,,,20,0
NOK,N,,,,,0,27,20040322,20040405,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1157,2,FAK,40,S,S,283418,1,,,20,0
NOK,J,,,,,0,27,20040322,20040405,10,O,162,FI,30400,0,0,0,,0,0,NOK,,,,,,,80,1157,3,FOR,250,S,S,283418,1,,,20,0
NOK,N,,,,,0,27,20040322,20040405,80,O,162,AI,30100,0,0,0,,0,0,NOK,,,,,,,80,1157,4,FR1,1200,S,S,283418,1,,,20,0
NOK,J,,,,,0,27,20040322,20040405,80,O,162,CI,30200,0,0,0,,0,0,NOK,,,,,,,80,1157,5,SPE,250,S,S,283418,1,,,20,0
NOK,N,,,,,888,1,20040713,0,80,O,41,DI,30100,0,0,0,,0,0,,,,X,,,,80,1158,0,FRA,888,M,I,900029,1,,,20,0
NOK,N,,,,,8,1,20040713,0,80,O,41,,30100,0,0,0,,0,0,,,,X,,,,80,1158,1,588,8,A,I,900029,1,,,20,0
NOK,N,,,,,18,1,20040713,0,80,O,41,AI,30100,0,0,0,,0,0,,,,X,,,,80,1158,2,VAL,18,M,I,900029,1,,,20,0
NOK,N,,,,,0,1,20040630,20040714,0,O,54,DK,0,0,0,0,,0,0,,,,,,,,80,1158,3,FRA,-755,K,I,903,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,1,20050531,20050612,0,O,0,BK,0,0,0,0,,0,0,,,,,,,,80,1158,4,FRA,-148,K,K,917,5,,*AGF*GODSKR FORDELT,20,0
NOK,N,,,,,23265,1,20040713,0,80,O,41,DI,30100,0,0,0,,0,0,,,,,,,,80,1159,0,FRA,23265,M,I,900029,1,,,20,0
NOK,N,,,,,12,1,20040713,0,80,O,41,,30100,0,0,0,,0,0,,,,,,,,80,1159,1,588,12,A,I,900029,1,,,20,0
NOK,N,,,,,9711,1,20040713,0,80,O,41,DI,30100,0,0,0,,0,0,,,,,,,,80,1160,0,FRA,9711,M,I,900029,1,,,20,0
NOK,N,,,,,10,1,20040713,0,80,O,41,,30100,0,0,0,,0,0,,,,,,,,80,1160,1,588,10,A,I,900029,1,,,20,0
NOK,N,,,,,5112,1,20040713,0,80,O,41,DI,30100,0,0,0,,0,0,,,,,,,,80,1161,0,FRA,5112,M,I,900029,1,,,20,0
NOK,N,,,,,3,1,20040713,0,80,O,41,,30100,0,0,0,,0,0,,,,,,,,80,1161,1,588,3,A,I,900029,1,,,20,0
NOK,J,,,,,0,64,20080721,20080804,80,O,210,BI,31100,0,0,0,,0,0,NOK,,,X,,,,80,1163,0,FRA,430,S,S,283728,6,,,20,0
NOK,N,,,,,0,64,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1163,2,FRA,-366,K,S,903,1,,*AVR*DIREKTE KOSTN.A,20,0
NOK,N,,,,,0,64,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1163,3,FRA,264,K,S,903,1,,*AVF*FORDELT KOSTN.A,20,0
NOK,J,,,,,0,64,20080721,20080804,80,O,210,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1163,4,OIL,11,S,S,283728,6,,,20,0
NOK,J,,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,1164,0,FRA,10,M,S,0,0,,,0,0
NOK,J,,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,1164,1,OIL,1,M,S,0,0,,,0,0
NOK,N,,,,,510,1,20060524,0,80,O,45,DI,30100,0,0,0,,0,0,,,,,,,,80,1165,0,FRA,510,M,I,900023,1,,0001,20,0
NOK,N,,,,,0,1,20040630,20040714,0,O,54,DK,0,0,0,0,,0,0,,,,,,,,80,1166,2,FRA,-85,K,I,903,1,,*AVR*DIREKTE KOSTN.A,20,0
NOK,N,,,,,0,1,20040630,20040714,0,O,54,DK,0,0,0,0,,0,0,,,,,,,,80,1166,3,FRA,-527,K,I,903,1,,*AVF*FORDELT KOSTN.A,20,0
DEM,N,,,,,0,2,0,0,0,,0,,0,0,0,0,,0,0,DEM,,,X,,,,80,1167,0,FRA,6434,M,S,0,0,,,0,0
DEM,N,,,,,0,2,0,0,0,,0,,0,0,0,0,,0,0,DEM,,,X,,,,80,1167,1,OIL,161,M,S,0,0,,,0,0
NOK,N,,,,,0,2,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1167,2,FRA,-5469,K,S,903,1,,*AVR*DIREKTE KOSTN.A,20,0
NOK,N,,,,,0,2,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1167,3,FRA,3950,K,S,903,1,,*AVF*FORDELT KOSTN.A,20,0
NOK,J,,,,,0,60,20051221,20060104,80,O,196,AI,31100,0,0,0,,0,0,NOK,,,Y,,,,80,1168,0,FRA,50,S,K,283620,12,,,20,0
NOK,J,,,,,0,60,20051221,20060104,80,O,196,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1168,1,OIL,1,S,K,283620,12,,,20,0
NOK,J,,,,,0,30,20040321,20040404,80,O,162,BI,31100,0,0,0,,0,0,NOK,,,X,,,,80,1169,0,FRA,800,S,S,283417,1,,,20,0
NOK,N,,,,NOK,0,0,0,0,80,,0,,0,0,0,0,,0,0,,,,X,,,,80,1169,2,FRA,0,M,I,0,0,,,0,0
NOK,J,,,,,0,30,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,X,,,,80,1169,3,OIL,20,S,S,283417,1,,,20,0
NOK,N,,,,,0,30,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1169,4,FRA,-680,K,S,903,1,,*AVR*DIREKTE KOSTN.A,20,0
NOK,N,,,,,0,30,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1169,5,FRA,491,K,S,903,1,,*AVF*FORDELT KOSTN.A,20,0
NOK,J,,,,,0,64,20081030,20081113,80,O,210,BI,31100,0,0,0,,0,0,NOK,,,X,,,,80,1170,0,FRA,430,S,S,283737,10,,,20,0
NOK,N,,,,,0,64,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1170,2,FRA,-366,K,S,903,1,,*AVR*DIREKTE KOSTN.A,20,0
NOK,N,,,,,0,64,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1170,3,FRA,264,K,S,903,1,,*AVF*FORDELT KOSTN.A,20,0
NOK,J,,,,,0,64,20081030,20081113,80,O,210,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1170,4,OIL,11,S,S,283737,10,,,20,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1171,0,FRA,5092,M,K,0,0,,,0,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1171,2,588,3,A,K,0,0,,,0,0
NOK,N,,,,,0,1,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1171,4,FRA,-4328,K,K,903,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,1171,5,OIL,255,M,K,0,0,,,0,0
NOK,J,,,,,0,1,20050131,20050222,0,O,0,BK,0,0,0,0,,0,0,,,,,,,,80,1171,6,FRA,-2742,K,K,915,1,,*AVF*FORDELT KOSTN.,20,0
NOK,J,,,,,0,1,20070131,20070125,0,O,0,BK,0,0,0,2,,0,0,,,,,,,,80,1171,7,FRA,-24,K,K,930,1,,*AVF*FORDELT KOSTN.,20,0
NOK,N,,,,,0,62,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1172,0,FRA,358,M,S,0,0,,,0,0
NOK,N,,,,,0,62,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1172,1,FRA,43,K,S,903,1,,*AVR*DIREKTE KOSTN.A,20,0
NOK,N,,,,,0,62,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1172,2,FRA,266,K,S,903,1,,*AVF*FORDELT KOSTN.A,20,0
NOK,N,,,,,0,24,0,0,0,,0,,0,0,0,0,,353,0,,,,X,,,,80,1173,0,FRA,100,M,S,0,0,,,0,0
NOK,J,,,,NOK,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1173,1,FAK,50,E,S,0,0,,AVVIK,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1173,2,FOR,250,B,S,0,0,,,0,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1173,4,SEA,0,A,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1173,5,SPE,170,A,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1173,6,TGI,145,A,S,0,0,,,0,0
NOK,N,,,,,0,24,20040630,20040714,0,O,54,AK,0,0,0,0,,0,0,,,,,,,,80,1173,8,FRA,-85,K,S,903,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,N,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,1173,9,OIL,3,M,S,0,0,,,0,0
NOK,J,,,,,0,24,20040731,20040830,0,O,0,AK,0,0,0,0,,0,0,,,,,,,,80,1173,10,FRA,150,K,S,904,7,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,24,20040731,20041015,0,O,0,AK,0,0,0,0,,0,0,,,,,,,,80,1173,11,FRA,-150,K,S,905,7,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,24,20040731,20040831,0,O,0,AK,0,0,0,0,,0,0,,,,,,,,80,1173,12,FRA,150,K,S,904,7,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,24,20040731,20040831,0,O,0,AK,0,0,0,0,,0,0,,,,,,,,80,1173,13,FRA,-150,K,S,905,7,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,24,20040731,20040831,0,O,0,AK,0,0,0,0,,0,0,,,,,,,,80,1173,14,FRA,150,K,S,1904,7,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,24,20040731,20040831,0,O,0,AK,0,0,0,0,,0,0,,,,,,,,80,1173,15,FRA,-150,K,S,1905,7,,*AVR*DIREKTE KOSTN.,20,0
NOK,N,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1174,1,588,0,A,I,0,0,,,0,0
NOK,N,,,,,0,0,20040630,20040714,0,O,54,DK,0,0,0,0,,0,0,,,,,,,,80,1174,2,FRA,-304,K,I,903,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,N,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1175,1,588,0,A,I,0,0,,,0,0
NOK,N,,,,,0,0,20040630,20040714,0,O,54,DK,0,0,0,0,,0,0,,,,,,,,80,1175,2,FRA,-43,K,I,903,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,30,0,0,0,,0,,0,0,0,0,,273,0,,,,X,,,,80,1182,0,FRA,3000,M,S,0,0,,,0,0
NOK,J,,,,,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1182,1,OIL,75,M,S,0,0,,,0,0
NOK,N,,,,,0,30,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1182,2,FRA,-2550,K,S,903,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,30,20051109,20051123,80,O,193,AI,31100,0,0,0,,0,0,NOK,,,X,,,,80,1183,0,FRA,5370,S,S,283608,10,,,20,0
NOK,J,,,,,0,30,20051109,20051123,80,O,193,BI,30100,0,0,0,,0,0,NOK,,,X,,,,80,1183,1,OIL,134,S,S,283608,10,,,20,0
NOK,J,,,,,0,30,20071130,20071228,0,O,68,AK,0,0,0,1000,,0,0,,,,,,,,80,1183,2,FRA,-4726,K,S,945,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,N,,,,,0,72,20040321,20040404,80,O,162,BI,31100,0,0,0,,0,0,NOK,,,,,,,80,1184,0,FRA,1500,S,S,283415,1,,,20,0
NOK,N,,,,,0,72,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,,,,,80,1184,2,OIL,30,S,S,283415,1,,,20,0
NOK,N,,,,,0,72,20040321,20040404,80,O,162,AI,30100,0,0,0,,0,0,NOK,,,,,,,80,1184,5,VAL,38,S,S,283415,1,,,20,0
NOK,N,J,,,,0,72,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,1185,1,FRA,510,B,S,0,0,,,0,0
NOK,N,J,,,,0,72,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,1185,2,VAL,13,B,S,0,0,,,0,0
NOK,N,,,,,0,72,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,1185,3,OIL,10,B,S,0,0,,,0,0
NOK,N,,,,,0,72,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,1185,4,UTL,15,B,S,0,0,,,0,0
NOK,J,,,,,0,30,20040321,20040404,80,O,162,BI,31100,0,0,0,,0,0,NOK,,,X,,,,80,1186,0,FRA,750,C,S,283417,1,,,20,0
NOK,J,,,,,0,30,20040321,20040404,80,O,162,BI,30100,0,0,0,,0,0,NOK,,,X,,,,80,1186,1,OIL,19,C,S,283417,1,,,20,0
NOK,N,,,,,0,30,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1186,2,FRA,-638,K,S,903,1,,*AVR*DIREKTE KOSTN.A,20,0
NOK,N,,,,,0,30,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1186,3,FRA,-3959,K,S,903,1,,*AVF*FORDELT KOSTN.A,20,0
NOK,J,,,,,0,30,20040913,20040913,80,O,182,BI,31100,0,0,0,,0,0,NOK,,,X,,,,80,1186,4,FRA,-750,C,S,283497,1,,,20,0
NOK,J,,,,,0,30,20040913,20040913,80,O,182,BI,30100,0,0,0,,0,0,NOK,,,X,,,,80,1186,5,OIL,-19,C,S,283497,1,,,20,0
NOK,J,J,,,,0,30,20041115,20041129,80,O,184,BI,31100,0,0,0,,0,0,NOK,,,,,,,80,1186,6,FRA,1000,M,S,283521,1,,,20,0
NOK,J,,,,,0,30,20041115,20041129,80,O,184,FI,30100,0,0,0,,0,0,NOK,,,,,,,80,1186,7,UTL,20,B,S,283521,1,,,20,0
NOK,N,,,,,0,176,20101208,20101218,80,O,218,AI,31100,0,0,0,,0,0,NOK,,,X,,,,80,1188,0,FRA,10100,S,S,283817,4,,,20,0
NOK,N,,,,,0,176,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1188,1,FRA,0,K,S,903,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,N,,,,,0,176,20040321,20040331,80,O,162,AI,31100,0,0,0,,0,0,NOK,,,,,,,80,1189,0,FRA,1000,S,S,283414,3,,,20,0
NOK,N,,,,,72,1,20060524,0,80,O,45,CI,30100,0,0,0,,0,0,,,,,,,,80,1193,0,FRA,72,M,I,900023,1,,0081,20,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1193,1,FRA,85,M,X,0,0,,,0,0
NOK,N,,,,,0,1,20040630,20040714,0,O,54,CK,0,0,0,0,,0,0,,,,,,,,80,1193,2,FRA,-133,K,I,903,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1195,0,FRA,41,M,S,0,0,,,0,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1195,2,588,0,A,S,0,0,,,0,0
NOK,N,,,,,0,1,0,0,0,,0,,0,0,0,0,,0,0,,,,X,,,,80,1195,3,OLJ,0,M,S,0,0,,,0,0
NOK,N,,,,,0,1,20040630,20040714,0,O,54,BK,0,0,0,0,,0,0,,,,,,,,80,1195,4,FRA,-35,K,S,903,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,1,20050531,20050612,0,O,0,BK,0,0,0,0,,0,0,,,,,,,,80,1195,5,FRA,-1,K,S,917,5,,*AGF*GODSKR FORDELT,20,0
NOK,N,,,,,0,0,0,0,1,,0,,0,0,0,0,,0,0,,,,X,,,,80,1196,0,FRA,0,M,I,0,0,,,0,0
NOK,J,,,,,0,1,20071130,20071228,0,O,68,AK,0,0,0,1000,,0,0,,,,,,,,80,1196,1,FRA,0,K,K,945,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,N,,,,,750,1,20060524,0,80,O,45,DI,30100,0,0,0,,0,0,,,,,,,,80,1197,0,FRA,750,M,I,900024,2,,0001,20,0
NOK,N,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,80,1197,1,588,0,A,I,0,0,,,0,0
NOK,J,,,,,288,1,20060524,0,80,O,45,CI,30100,0,0,0,,0,0,,,,X,,,,80,1198,0,FRA,288,M,I,900025,11,,0080,20,0
NOK,J,,,,,0,24,20071130,20071228,0,O,68,AK,0,0,0,1000,,0,0,,,,,,,,80,1198,1,FRA,-253,K,S,945,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,0,20040731,20040830,0,O,0,CK,0,0,0,0,,0,0,,,,,,,,80,1199,1,FRA,-850,K,I,904,7,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,0,20040731,20040831,0,O,0,CK,0,0,0,0,,0,0,,,,,,,,80,1199,2,FRA,-850,K,I,904,7,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,0,20040731,20040831,0,O,0,CK,0,0,0,0,,0,0,,,,,,,,80,1199,3,FRA,-850,K,I,1904,7,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,176,20071130,20071228,0,O,68,AK,0,0,0,1000,,0,0,,,,,,,,80,1199,4,FRA,850,K,S,945,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,N,,,,,1740,1,20060524,0,80,O,45,CI,30100,0,0,0,,0,0,,,,X,,,,80,1200,0,FRA,1740,M,I,900023,1,,0081,20,0
NOK,J,,,,,0,1,20071130,20071228,0,O,68,AK,0,0,0,1000,,0,0,,,,,,,,80,1200,1,FRA,-1531,K,S,945,1,,*AVR*DIREKTE KOSTN.,20,0
NOK,J,,,,,0,176,20051107,20051117,80,O,193,AI,31100,0,0,0,,0,0,NOK,,,X,,,,80,1214,0,FRA,2600,S,S,283607,11,,,20,0
NOK,J,,,,,0,176,20040731,20040830,0,O,55,AK,0,0,0,0,,0,0,,,,,,,,80,1214,1,FRA,-2210,K,S,904,7,,*AVR*DIREKTE KOSTN.,20,0
